x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.001612,29.1772,29.0882,29.0295,29.022,29.0209,29.0209
0.001616,29.1741,29.0852,29.0265,29.019,29.0179,29.0179
0.00162,29.1711,29.0822,29.0235,29.016,29.0149,29.0149
0.001624,29.1681,29.0792,29.0205,29.013,29.0119,29.0119
0.001628,29.1651,29.0762,29.0175,29.01,29.0089,29.0089
0.001632,29.1621,29.0732,29.0145,29.007,29.0059,29.0059
0.001636,29.1591,29.0701,29.0115,29.004,29.0029,29.0029
0.00164,29.1561,29.0671,29.0084,29.001,28.9999,28.9999
0.001644,29.1531,29.0641,29.0054,28.998,28.9969,28.9969
0.001648,29.1501,29.0611,29.0024,28.9949,28.9939,28.9939
0.001652,29.1471,29.0581,28.9994,28.9919,28.9909,28.9908
0.001656,29.1441,29.0551,28.9964,28.9889,28.9879,28.9878
0.00166,29.1411,29.0521,28.9934,28.9859,28.9849,28.9848
0.001664,29.1381,29.0491,28.9904,28.9829,28.9818,28.9818
0.001668,29.1351,29.0461,28.9874,28.9799,28.9788,28.9788
0.001672,29.1321,29.0431,28.9844,28.9769,28.9758,28.9758
0.001676,29.1291,29.0401,28.9814,28.9739,28.9728,28.9728
0.00168,29.126,29.0371,28.9784,28.9709,28.9698,28.9698
0.001684,29.123,29.0341,28.9754,28.9679,28.9668,28.9668
0.001688,29.12,29.0311,28.9724,28.9649,28.9638,28.9638
0.001692,29.117,29.028,28.9694,28.9619,28.9608,28.9608
0.001696,29.114,29.025,28.9664,28.9589,28.9578,28.9578
0.0017,29.111,29.022,28.9633,28.9559,28.9548,28.9548
0.001704,29.108,29.019,28.9603,28.9529,28.9518,28.9518
0.001708,29.105,29.016,28.9573,28.9499,28.9488,28.9488
0.001712,29.102,29.013,28.9543,28.9468,28.9458,28.9458
0.001716,29.099,29.01,28.9513,28.9438,28.9428,28.9427
0.00172,29.096,29.007,28.9483,28.9408,28.9398,28.9397
0.001724,29.093,29.004,28.9453,28.9378,28.9368,28.9367
0.001728,29.09,29.001,28.9423,28.9348,28.9337,28.9337
0.001732,29.087,28.998,28.9393,28.9318,28.9307,28.9307
0.001736,29.084,28.995,28.9363,28.9288,28.9277,28.9277
0.00174,29.081,28.992,28.9333,28.9258,28.9247,28.9247
0.001744,29.078,28.989,28.9303,28.9228,28.9217,28.9217
0.001748,29.075,28.986,28.9273,28.9198,28.9187,28.9187
0.001752,29.072,28.983,28.9243,28.9168,28.9157,28.9157
0.001756,29.069,28.9799,28.9213,28.9138,28.9127,28.9127
0.00176,29.066,28.9769,28.9183,28.9108,28.9097,28.9097
0.001764,29.063,28.9739,28.9153,28.9078,28.9067,28.9067
0.001768,29.06,28.9709,28.9123,28.9048,28.9037,28.9037
0.001772,29.057,28.9679,28.9093,28.9018,28.9007,28.9007
0.001776,29.054,28.9649,28.9063,28.8988,28.8977,28.8977
0.00178,29.0509,28.9619,28.9032,28.8958,28.8947,28.8947
0.001784,29.0479,28.9589,28.9002,28.8928,28.8917,28.8917
0.001788,29.0449,28.9559,28.8972,28.8898,28.8887,28.8887
0.001792,29.0419,28.9529,28.8942,28.8868,28.8857,28.8857
0.001796,29.0389,28.9499,28.8912,28.8837,28.8827,28.8827
0.0018,29.0359,28.9469,28.8882,28.8807,28.8797,28.8797
0.001804,29.0329,28.9439,28.8852,28.8777,28.8767,28.8767
0.001808,29.0299,28.9409,28.8822,28.8747,28.8737,28.8736
0.001812,29.0269,28.9379,28.8792,28.8717,28.8707,28.8706
0.001816,29.0239,28.9349,28.8762,28.8687,28.8677,28.8676
0.00182,29.0209,28.9319,28.8732,28.8657,28.8647,28.8646
0.001824,29.0179,28.9289,28.8702,28.8627,28.8617,28.8616
0.001828,29.0149,28.9259,28.8672,28.8597,28.8586,28.8586
0.001832,29.0119,28.9229,28.8642,28.8567,28.8556,28.8556
0.001836,29.0089,28.9199,28.8612,28.8537,28.8526,28.8526
0.00184,29.0059,28.9169,28.8582,28.8507,28.8496,28.8496
0.001844,29.0029,28.9139,28.8552,28.8477,28.8466,28.8466
0.001848,28.9999,28.9109,28.8522,28.8447,28.8436,28.8436
0.001852,28.9969,28.9078,28.8492,28.8417,28.8406,28.8406
0.001856,28.9939,28.9048,28.8462,28.8387,28.8376,28.8376
0.00186,28.9909,28.9018,28.8432,28.8357,28.8346,28.8346
0.001864,28.9879,28.8988,28.8402,28.8327,28.8316,28.8316
0.001868,28.9849,28.8958,28.8372,28.8297,28.8286,28.8286
0.001872,28.9819,28.8928,28.8342,28.8267,28.8256,28.8256
0.001876,28.9789,28.8898,28.8312,28.8237,28.8226,28.8226
0.00188,28.9759,28.8868,28.8282,28.8207,28.8196,28.8196
0.001884,28.9729,28.8838,28.8252,28.8177,28.8166,28.8166
0.001888,28.9699,28.8808,28.8222,28.8147,28.8136,28.8136
0.001892,28.9669,28.8778,28.8192,28.8117,28.8106,28.8106
0.001896,28.9639,28.8748,28.8162,28.8087,28.8076,28.8076
0.0019,28.9609,28.8718,28.8132,28.8057,28.8046,28.8046
0.001904,28.9579,28.8688,28.8102,28.8027,28.8016,28.8016
0.001908,28.9549,28.8658,28.8072,28.7997,28.7986,28.7986
0.001912,28.9519,28.8628,28.8042,28.7967,28.7956,28.7956
0.001916,28.9489,28.8598,28.8012,28.7937,28.7926,28.7926
0.00192,28.9459,28.8568,28.7982,28.7907,28.7896,28.7896
0.001924,28.9429,28.8538,28.7952,28.7877,28.7866,28.7866
0.001928,28.9399,28.8508,28.7922,28.7847,28.7836,28.7836
0.001932,28.9369,28.8478,28.7892,28.7817,28.7806,28.7806
0.001936,28.9339,28.8448,28.7862,28.7787,28.7776,28.7776
0.00194,28.9309,28.8418,28.7832,28.7757,28.7746,28.7746
0.001944,28.9279,28.8388,28.7802,28.7727,28.7716,28.7716
0.001948,28.9249,28.8358,28.7772,28.7697,28.7686,28.7686
0.001952,28.9219,28.8328,28.7742,28.7667,28.7656,28.7656
0.001956,28.9189,28.8298,28.7712,28.7637,28.7626,28.7626
0.00196,28.9159,28.8268,28.7682,28.7607,28.7596,28.7596
0.001964,28.9129,28.8238,28.7652,28.7577,28.7566,28.7566
0.001968,28.9099,28.8208,28.7622,28.7547,28.7536,28.7536
0.001972,28.9069,28.8178,28.7592,28.7517,28.7506,28.7506
0.001976,28.9039,28.8148,28.7562,28.7487,28.7476,28.7476
0.00198,28.9009,28.8118,28.7532,28.7457,28.7446,28.7446
0.001984,28.8979,28.8088,28.7502,28.7427,28.7416,28.7416
0.001988,28.8949,28.8058,28.7472,28.7397,28.7386,28.7386
0.001992,28.8919,28.8028,28.7442,28.7367,28.7356,28.7356
0.001996,28.8889,28.7998,28.7412,28.7337,28.7326,28.7326
0.002,28.8859,28.7968,28.7382,28.7307,28.7296,28.7296
0.002004,28.8829,28.7938,28.7352,28.7277,28.7266,28.7266
0.002008,28.8799,28.7908,28.7322,28.7247,28.7236,28.7236
0.002012,28.8769,28.7878,28.7292,28.7217,28.7206,28.7206
0.002016,28.8739,28.7848,28.7262,28.7187,28.7176,28.7176
0.00202,28.871,28.7818,28.7232,28.7157,28.7146,28.7146
0.002024,28.868,28.7788,28.7202,28.7127,28.7116,28.7116
0.002028,28.865,28.7758,28.7172,28.7097,28.7086,28.7086
0.002032,28.862,28.7728,28.7142,28.7067,28.7056,28.7056
0.002036,28.859,28.7698,28.7112,28.7037,28.7026,28.7026
0.00204,28.856,28.7668,28.7082,28.7007,28.6996,28.6996
0.002044,28.853,28.7638,28.7052,28.6977,28.6966,28.6966
0.002048,28.85,28.7608,28.7022,28.6947,28.6936,28.6936
0.002052,28.847,28.7578,28.6992,28.6917,28.6906,28.6906
0.002056,28.844,28.7548,28.6962,28.6887,28.6876,28.6876
0.00206,28.841,28.7518,28.6932,28.6857,28.6846,28.6846
0.002064,28.838,28.7488,28.6902,28.6827,28.6816,28.6816
0.002068,28.835,28.7458,28.6872,28.6797,28.6786,28.6786
0.002072,28.832,28.7428,28.6842,28.6767,28.6756,28.6756
0.002076,28.829,28.7398,28.6812,28.6737,28.6726,28.6726
0.00208,28.826,28.7368,28.6782,28.6707,28.6697,28.6696
0.002084,28.823,28.7338,28.6752,28.6677,28.6667,28.6666
0.002088,28.82,28.7308,28.6722,28.6647,28.6637,28.6636
0.002092,28.817,28.7278,28.6692,28.6617,28.6607,28.6606
0.002096,28.814,28.7248,28.6662,28.6587,28.6577,28.6576
0.0021,28.811,28.7218,28.6632,28.6557,28.6547,28.6547
0.002104,28.808,28.7188,28.6602,28.6527,28.6517,28.6517
0.002108,28.805,28.7158,28.6572,28.6497,28.6487,28.6487
0.002112,28.802,28.7128,28.6542,28.6468,28.6457,28.6457
0.002116,28.799,28.7098,28.6512,28.6438,28.6427,28.6427
0.00212,28.7961,28.7068,28.6482,28.6408,28.6397,28.6397
0.002124,28.7931,28.7038,28.6452,28.6378,28.6367,28.6367
0.002128,28.7901,28.7009,28.6422,28.6348,28.6337,28.6337
0.002132,28.7871,28.6979,28.6392,28.6318,28.6307,28.6307
0.002136,28.7841,28.6949,28.6363,28.6288,28.6277,28.6277
0.00214,28.7811,28.6919,28.6333,28.6258,28.6247,28.6247
0.002144,28.7781,28.6889,28.6303,28.6228,28.6217,28.6217
0.002148,28.7751,28.6859,28.6273,28.6198,28.6187,28.6187
0.002152,28.7721,28.6829,28.6243,28.6168,28.6157,28.6157
0.002156,28.7691,28.6799,28.6213,28.6138,28.6127,28.6127
0.00216,28.7661,28.6769,28.6183,28.6108,28.6097,28.6097
0.002164,28.7631,28.6739,28.6153,28.6078,28.6067,28.6067
0.002168,28.7601,28.6709,28.6123,28.6048,28.6037,28.6037
0.002172,28.7571,28.6679,28.6093,28.6018,28.6007,28.6007
0.002176,28.7541,28.6649,28.6063,28.5988,28.5977,28.5977
0.00218,28.7511,28.6619,28.6033,28.5958,28.5948,28.5947
0.002184,28.7482,28.6589,28.6003,28.5928,28.5918,28.5917
0.002188,28.7452,28.6559,28.5973,28.5898,28.5888,28.5887
0.002192,28.7422,28.6529,28.5943,28.5868,28.5858,28.5858
0.002196,28.7392,28.6499,28.5913,28.5838,28.5828,28.5828
0.0022,28.7362,28.6469,28.5883,28.5809,28.5798,28.5798
0.002204,28.7332,28.6439,28.5853,28.5779,28.5768,28.5768
0.002208,28.7302,28.6409,28.5823,28.5749,28.5738,28.5738
0.002212,28.7272,28.6379,28.5793,28.5719,28.5708,28.5708
0.002216,28.7242,28.6349,28.5764,28.5689,28.5678,28.5678
0.00222,28.7212,28.6319,28.5734,28.5659,28.5648,28.5648
0.002224,28.7182,28.629,28.5704,28.5629,28.5618,28.5618
0.002228,28.7152,28.626,28.5674,28.5599,28.5588,28.5588
0.002232,28.7122,28.623,28.5644,28.5569,28.5558,28.5558
0.002236,28.7092,28.62,28.5614,28.5539,28.5528,28.5528
0.00224,28.7063,28.617,28.5584,28.5509,28.5498,28.5498
0.002244,28.7033,28.614,28.5554,28.5479,28.5469,28.5468
0.002248,28.7003,28.611,28.5524,28.5449,28.5439,28.5438
0.002252,28.6973,28.608,28.5494,28.5419,28.5409,28.5408
0.002256,28.6943,28.605,28.5464,28.5389,28.5379,28.5379
0.00226,28.6913,28.602,28.5434,28.536,28.5349,28.5349
0.002264,28.6883,28.599,28.5404,28.533,28.5319,28.5319
0.002268,28.6853,28.596,28.5374,28.53,28.5289,28.5289
0.002272,28.6823,28.593,28.5344,28.527,28.5259,28.5259
0.002276,28.6793,28.59,28.5314,28.524,28.5229,28.5229
0.00228,28.6763,28.587,28.5285,28.521,28.5199,28.5199
0.002284,28.6733,28.584,28.5255,28.518,28.5169,28.5169
0.002288,28.6704,28.5811,28.5225,28.515,28.5139,28.5139
0.002292,28.6674,28.5781,28.5195,28.512,28.5109,28.5109
0.002296,28.6644,28.5751,28.5165,28.509,28.5079,28.5079
0.0023,28.6614,28.5721,28.5135,28.506,28.505,28.5049
0.002304,28.6584,28.5691,28.5105,28.503,28.502,28.5019
0.002308,28.6554,28.5661,28.5075,28.5,28.499,28.499
0.002312,28.6524,28.5631,28.5045,28.497,28.496,28.496
0.002316,28.6494,28.5601,28.5015,28.4941,28.493,28.493
0.00232,28.6464,28.5571,28.4985,28.4911,28.49,28.49
0.002324,28.6434,28.5541,28.4955,28.4881,28.487,28.487
0.002328,28.6405,28.5511,28.4926,28.4851,28.484,28.484
0.002332,28.6375,28.5481,28.4896,28.4821,28.481,28.481
0.002336,28.6345,28.5451,28.4866,28.4791,28.478,28.478
0.00234,28.6315,28.5421,28.4836,28.4761,28.475,28.475
0.002344,28.6285,28.5392,28.4806,28.4731,28.472,28.472
0.002348,28.6255,28.5362,28.4776,28.4701,28.4691,28.469
0.002352,28.6225,28.5332,28.4746,28.4671,28.4661,28.466
0.002356,28.6195,28.5302,28.4716,28.4641,28.4631,28.4631
0.00236,28.6165,28.5272,28.4686,28.4612,28.4601,28.4601
0.002364,28.6135,28.5242,28.4656,28.4582,28.4571,28.4571
0.002368,28.6106,28.5212,28.4626,28.4552,28.4541,28.4541
0.002372,28.6076,28.5182,28.4597,28.4522,28.4511,28.4511
0.002376,28.6046,28.5152,28.4567,28.4492,28.4481,28.4481
0.00238,28.6016,28.5122,28.4537,28.4462,28.4451,28.4451
0.002384,28.5986,28.5092,28.4507,28.4432,28.4421,28.4421
0.002388,28.5956,28.5062,28.4477,28.4402,28.4391,28.4391
0.002392,28.5926,28.5033,28.4447,28.4372,28.4362,28.4361
0.002396,28.5896,28.5003,28.4417,28.4342,28.4332,28.4332
0.0024,28.5867,28.4973,28.4387,28.4313,28.4302,28.4302
0.002404,28.5837,28.4943,28.4357,28.4283,28.4272,28.4272
0.002408,28.5807,28.4913,28.4327,28.4253,28.4242,28.4242
0.002412,28.5777,28.4883,28.4297,28.4223,28.4212,28.4212
0.002416,28.5747,28.4853,28.4268,28.4193,28.4182,28.4182
0.00242,28.5717,28.4823,28.4238,28.4163,28.4152,28.4152
0.002424,28.5687,28.4793,28.4208,28.4133,28.4122,28.4122
0.002428,28.5657,28.4763,28.4178,28.4103,28.4093,28.4092
0.002432,28.5627,28.4734,28.4148,28.4073,28.4063,28.4062
0.002436,28.5598,28.4704,28.4118,28.4043,28.4033,28.4033
0.00244,28.5568,28.4674,28.4088,28.4014,28.4003,28.4003
0.002444,28.5538,28.4644,28.4058,28.3984,28.3973,28.3973
0.002448,28.5508,28.4614,28.4028,28.3954,28.3943,28.3943
0.002452,28.5478,28.4584,28.3999,28.3924,28.3913,28.3913
0.002456,28.5448,28.4554,28.3969,28.3894,28.3883,28.3883
0.00246,28.5418,28.4524,28.3939,28.3864,28.3853,28.3853
0.002464,28.5388,28.4494,28.3909,28.3834,28.3824,28.3823
0.002468,28.5359,28.4464,28.3879,28.3804,28.3794,28.3793
0.002472,28.5329,28.4435,28.3849,28.3774,28.3764,28.3764
0.002476,28.5299,28.4405,28.3819,28.3745,28.3734,28.3734
0.00248,28.5269,28.4375,28.3789,28.3715,28.3704,28.3704
0.002484,28.5239,28.4345,28.3759,28.3685,28.3674,28.3674
0.002488,28.5209,28.4315,28.373,28.3655,28.3644,28.3644
0.002492,28.5179,28.4285,28.37,28.3625,28.3614,28.3614
0.002496,28.515,28.4255,28.367,28.3595,28.3584,28.3584
0.0025,28.512,28.4225,28.364,28.3565,28.3555,28.3554
0.002504,28.509,28.4195,28.361,28.3535,28.3525,28.3525
0.002508,28.506,28.4166,28.358,28.3506,28.3495,28.3495
0.002512,28.503,28.4136,28.355,28.3476,28.3465,28.3465
0.002516,28.5,28.4106,28.352,28.3446,28.3435,28.3435
0.00252,28.497,28.4076,28.3491,28.3416,28.3405,28.3405
0.002524,28.4941,28.4046,28.3461,28.3386,28.3375,28.3375
0.002528,28.4911,28.4016,28.3431,28.3356,28.3345,28.3345
0.002532,28.4881,28.3986,28.3401,28.3326,28.3316,28.3315
0.002536,28.4851,28.3956,28.3371,28.3296,28.3286,28.3286
0.00254,28.4821,28.3926,28.3341,28.3267,28.3256,28.3256
0.002544,28.4791,28.3897,28.3311,28.3237,28.3226,28.3226
0.002548,28.4761,28.3867,28.3282,28.3207,28.3196,28.3196
0.002552,28.4732,28.3837,28.3252,28.3177,28.3166,28.3166
0.002556,28.4702,28.3807,28.3222,28.3147,28.3136,28.3136
0.00256,28.4672,28.3777,28.3192,28.3117,28.3107,28.3106
0.002564,28.4642,28.3747,28.3162,28.3087,28.3077,28.3077
0.002568,28.4612,28.3717,28.3132,28.3058,28.3047,28.3047
0.002572,28.4582,28.3687,28.3102,28.3028,28.3017,28.3017
0.002576,28.4553,28.3658,28.3072,28.2998,28.2987,28.2987
0.00258,28.4523,28.3628,28.3043,28.2968,28.2957,28.2957
0.002584,28.4493,28.3598,28.3013,28.2938,28.2927,28.2927
0.002588,28.4463,28.3568,28.2983,28.2908,28.2898,28.2897
0.002592,28.4433,28.3538,28.2953,28.2878,28.2868,28.2868
0.002596,28.4403,28.3508,28.2923,28.2849,28.2838,28.2838
0.0026,28.4374,28.3478,28.2893,28.2819,28.2808,28.2808
0.002604,28.4344,28.3449,28.2863,28.2789,28.2778,28.2778
0.002608,28.4314,28.3419,28.2834,28.2759,28.2748,28.2748
0.002612,28.4284,28.3389,28.2804,28.2729,28.2718,28.2718
0.002616,28.4254,28.3359,28.2774,28.2699,28.2689,28.2688
0.00262,28.4224,28.3329,28.2744,28.2669,28.2659,28.2659
0.002624,28.4194,28.3299,28.2714,28.264,28.2629,28.2629
0.002628,28.4165,28.3269,28.2684,28.261,28.2599,28.2599
0.002632,28.4135,28.324,28.2654,28.258,28.2569,28.2569
0.002636,28.4105,28.321,28.2625,28.255,28.2539,28.2539
0.00264,28.4075,28.318,28.2595,28.252,28.2509,28.2509
0.002644,28.4045,28.315,28.2565,28.249,28.248,28.2479
0.002648,28.4016,28.312,28.2535,28.246,28.245,28.245
0.002652,28.3986,28.309,28.2505,28.2431,28.242,28.242
0.002656,28.3956,28.306,28.2475,28.2401,28.239,28.239
0.00266,28.3926,28.3031,28.2446,28.2371,28.236,28.236
0.002664,28.3896,28.3001,28.2416,28.2341,28.233,28.233
0.002668,28.3866,28.2971,28.2386,28.2311,28.2301,28.23
0.002672,28.3837,28.2941,28.2356,28.2281,28.2271,28.2271
0.002676,28.3807,28.2911,28.2326,28.2252,28.2241,28.2241
0.00268,28.3777,28.2881,28.2296,28.2222,28.2211,28.2211
0.002684,28.3747,28.2851,28.2267,28.2192,28.2181,28.2181
0.002688,28.3717,28.2822,28.2237,28.2162,28.2151,28.2151
0.002692,28.3687,28.2792,28.2207,28.2132,28.2122,28.2121
0.002696,28.3658,28.2762,28.2177,28.2102,28.2092,28.2092
0.0027,28.3628,28.2732,28.2147,28.2073,28.2062,28.2062
0.002704,28.3598,28.2702,28.2117,28.2043,28.2032,28.2032
0.002708,28.3568,28.2672,28.2088,28.2013,28.2002,28.2002
0.002712,28.3538,28.2643,28.2058,28.1983,28.1972,28.1972
0.002716,28.3509,28.2613,28.2028,28.1953,28.1943,28.1942
0.00272,28.3479,28.2583,28.1998,28.1923,28.1913,28.1913
0.002724,28.3449,28.2553,28.1968,28.1894,28.1883,28.1883
0.002728,28.3419,28.2523,28.1938,28.1864,28.1853,28.1853
0.002732,28.3389,28.2493,28.1909,28.1834,28.1823,28.1823
0.002736,28.336,28.2463,28.1879,28.1804,28.1793,28.1793
0.00274,28.333,28.2434,28.1849,28.1774,28.1764,28.1763
0.002744,28.33,28.2404,28.1819,28.1744,28.1734,28.1734
0.002748,28.327,28.2374,28.1789,28.1715,28.1704,28.1704
0.002752,28.324,28.2344,28.1759,28.1685,28.1674,28.1674
0.002756,28.3211,28.2314,28.173,28.1655,28.1644,28.1644
0.00276,28.3181,28.2284,28.17,28.1625,28.1614,28.1614
0.002764,28.3151,28.2255,28.167,28.1595,28.1585,28.1585
0.002768,28.3121,28.2225,28.164,28.1566,28.1555,28.1555
0.002772,28.3091,28.2195,28.161,28.1536,28.1525,28.1525
0.002776,28.3062,28.2165,28.158,28.1506,28.1495,28.1495
0.00278,28.3032,28.2135,28.1551,28.1476,28.1465,28.1465
0.002784,28.3002,28.2106,28.1521,28.1446,28.1436,28.1435
0.002788,28.2972,28.2076,28.1491,28.1416,28.1406,28.1406
0.002792,28.2942,28.2046,28.1461,28.1387,28.1376,28.1376
0.002796,28.2913,28.2016,28.1431,28.1357,28.1346,28.1346
0.0028,28.2883,28.1986,28.1402,28.1327,28.1316,28.1316
0.002804,28.2853,28.1956,28.1372,28.1297,28.1287,28.1286
0.002808,28.2823,28.1927,28.1342,28.1267,28.1257,28.1257
0.002812,28.2793,28.1897,28.1312,28.1238,28.1227,28.1227
0.002816,28.2764,28.1867,28.1282,28.1208,28.1197,28.1197
0.00282,28.2734,28.1837,28.1253,28.1178,28.1167,28.1167
0.002824,28.2704,28.1807,28.1223,28.1148,28.1137,28.1137
0.002828,28.2674,28.1777,28.1193,28.1118,28.1108,28.1108
0.002832,28.2644,28.1748,28.1163,28.1089,28.1078,28.1078
0.002836,28.2615,28.1718,28.1133,28.1059,28.1048,28.1048
0.00284,28.2585,28.1688,28.1104,28.1029,28.1018,28.1018
0.002844,28.2555,28.1658,28.1074,28.0999,28.0988,28.0988
0.002848,28.2525,28.1628,28.1044,28.0969,28.0959,28.0959
0.002852,28.2496,28.1599,28.1014,28.094,28.0929,28.0929
0.002856,28.2466,28.1569,28.0984,28.091,28.0899,28.0899
0.00286,28.2436,28.1539,28.0955,28.088,28.0869,28.0869
0.002864,28.2406,28.1509,28.0925,28.085,28.0839,28.0839
0.002868,28.2376,28.1479,28.0895,28.082,28.081,28.081
0.002872,28.2347,28.145,28.0865,28.0791,28.078,28.078
0.002876,28.2317,28.142,28.0835,28.0761,28.075,28.075
0.00288,28.2287,28.139,28.0806,28.0731,28.072,28.072
0.002884,28.2257,28.136,28.0776,28.0701,28.0691,28.069
0.002888,28.2228,28.133,28.0746,28.0671,28.0661,28.0661
0.002892,28.2198,28.1301,28.0716,28.0642,28.0631,28.0631
0.002896,28.2168,28.1271,28.0686,28.0612,28.0601,28.0601
0.0029,28.2138,28.1241,28.0657,28.0582,28.0571,28.0571
0.002904,28.2108,28.1211,28.0627,28.0552,28.0542,28.0541
0.002908,28.2079,28.1181,28.0597,28.0522,28.0512,28.0512
0.002912,28.2049,28.1152,28.0567,28.0493,28.0482,28.0482
0.002916,28.2019,28.1122,28.0537,28.0463,28.0452,28.0452
0.00292,28.1989,28.1092,28.0508,28.0433,28.0422,28.0422
0.002924,28.196,28.1062,28.0478,28.0403,28.0393,28.0392
0.002928,28.193,28.1032,28.0448,28.0374,28.0363,28.0363
0.002932,28.19,28.1003,28.0418,28.0344,28.0333,28.0333
0.002936,28.187,28.0973,28.0388,28.0314,28.0303,28.0303
0.00294,28.1841,28.0943,28.0359,28.0284,28.0273,28.0273
0.002944,28.1811,28.0913,28.0329,28.0254,28.0244,28.0244
0.002948,28.1781,28.0883,28.0299,28.0225,28.0214,28.0214
0.002952,28.1751,28.0854,28.0269,28.0195,28.0184,28.0184
0.002956,28.1721,28.0824,28.024,28.0165,28.0154,28.0154
0.00296,28.1692,28.0794,28.021,28.0135,28.0125,28.0124
0.002964,28.1662,28.0764,28.018,28.0105,28.0095,28.0095
0.002968,28.1632,28.0734,28.015,28.0076,28.0065,28.0065
0.002972,28.1602,28.0705,28.012,28.0046,28.0035,28.0035
0.002976,28.1573,28.0675,28.0091,28.0016,28.0005,28.0005
0.00298,28.1543,28.0645,28.0061,27.9986,27.9976,27.9976
0.002984,28.1513,28.0615,28.0031,27.9957,27.9946,27.9946
0.002988,28.1483,28.0585,28.0001,27.9927,27.9916,27.9916
0.002992,28.1454,28.0556,27.9972,27.9897,27.9886,27.9886
0.002996,28.1424,28.0526,27.9942,27.9867,27.9857,27.9856
0.003,28.1394,28.0496,27.9912,27.9838,27.9827,27.9827
0.003004,28.1364,28.0466,27.9882,27.9808,27.9797,27.9797
0.003008,28.1335,28.0437,27.9852,27.9778,27.9767,27.9767
0.003012,28.1305,28.0407,27.9823,27.9748,27.9738,27.9737
0.003016,28.1275,28.0377,27.9793,27.9718,27.9708,27.9708
0.00302,28.1245,28.0347,27.9763,27.9689,27.9678,27.9678
0.003024,28.1216,28.0317,27.9733,27.9659,27.9648,27.9648
0.003028,28.1186,28.0288,27.9704,27.9629,27.9618,27.9618
0.003032,28.1156,28.0258,27.9674,27.9599,27.9589,27.9589
0.003036,28.1126,28.0228,27.9644,27.957,27.9559,27.9559
0.00304,28.1097,28.0198,27.9614,27.954,27.9529,27.9529
0.003044,28.1067,28.0169,27.9585,27.951,27.9499,27.9499
0.003048,28.1037,28.0139,27.9555,27.948,27.947,27.947
0.003052,28.1008,28.0109,27.9525,27.9451,27.944,27.944
0.003056,28.0978,28.0079,27.9495,27.9421,27.941,27.941
0.00306,28.0948,28.005,27.9466,27.9391,27.938,27.938
0.003064,28.0918,28.002,27.9436,27.9361,27.9351,27.935
0.003068,28.0889,27.999,27.9406,27.9332,27.9321,27.9321
0.003072,28.0859,27.996,27.9376,27.9302,27.9291,27.9291
0.003076,28.0829,27.993,27.9347,27.9272,27.9261,27.9261
0.00308,28.0799,27.9901,27.9317,27.9242,27.9232,27.9231
0.003084,28.077,27.9871,27.9287,27.9213,27.9202,27.9202
0.003088,28.074,27.9841,27.9257,27.9183,27.9172,27.9172
0.003092,28.071,27.9811,27.9228,27.9153,27.9142,27.9142
0.003096,28.068,27.9782,27.9198,27.9123,27.9113,27.9112
0.0031,28.0651,27.9752,27.9168,27.9094,27.9083,27.9083
0.003104,28.0621,27.9722,27.9138,27.9064,27.9053,27.9053
0.003108,28.0591,27.9692,27.9109,27.9034,27.9023,27.9023
0.003112,28.0562,27.9663,27.9079,27.9004,27.8994,27.8993
0.003116,28.0532,27.9633,27.9049,27.8975,27.8964,27.8964
0.00312,28.0502,27.9603,27.9019,27.8945,27.8934,27.8934
0.003124,28.0472,27.9573,27.899,27.8915,27.8904,27.8904
0.003128,28.0443,27.9544,27.896,27.8885,27.8875,27.8875
0.003132,28.0413,27.9514,27.893,27.8856,27.8845,27.8845
0.003136,28.0383,27.9484,27.89,27.8826,27.8815,27.8815
0.00314,28.0353,27.9454,27.8871,27.8796,27.8785,27.8785
0.003144,28.0324,27.9425,27.8841,27.8766,27.8756,27.8756
0.003148,28.0294,27.9395,27.8811,27.8737,27.8726,27.8726
0.003152,28.0264,27.9365,27.8781,27.8707,27.8696,27.8696
0.003156,28.0235,27.9335,27.8752,27.8677,27.8667,27.8666
0.00316,28.0205,27.9306,27.8722,27.8647,27.8637,27.8637
0.003164,28.0175,27.9276,27.8692,27.8618,27.8607,27.8607
0.003168,28.0145,27.9246,27.8662,27.8588,27.8577,27.8577
0.003172,28.0116,27.9216,27.8633,27.8558,27.8548,27.8547
0.003176,28.0086,27.9187,27.8603,27.8529,27.8518,27.8518
0.00318,28.0056,27.9157,27.8573,27.8499,27.8488,27.8488
0.003184,28.0027,27.9127,27.8543,27.8469,27.8458,27.8458
0.003188,27.9997,27.9097,27.8514,27.8439,27.8429,27.8428
0.003192,27.9967,27.9068,27.8484,27.841,27.8399,27.8399
0.003196,27.9937,27.9038,27.8454,27.838,27.8369,27.8369
0.0032,27.9908,27.9008,27.8425,27.835,27.8339,27.8339
0.003204,27.9878,27.8978,27.8395,27.832,27.831,27.831
